Ricardo Baeza-Yates	Ethical Challenges in AI.	2022	https://doi.org/10.1145/3488560.3498370
Yejin Choi	Knowledge is Power: Symbolic Knowledge Distillation, Commonsense Morality, & Multimodal Script Knowledge.	2022	https://doi.org/10.1145/3488560.3500242
George Karypis	Graph Neural Network Research at AWS AI.	2022	https://doi.org/10.1145/3488560.3500241
Matteo Almanza, Alessandro Epasto, Alessandro Panconesi, Giuseppe Re	k-Clustering with Fair Outliers.	2022	https://doi.org/10.1145/3488560.3498485
Akhil Arora, Martin Gerlach, Tiziano Piccardi, Alberto García-Durán, Robert West	Wikipedia Reader Navigation: When Synthetic Data Is Enough.	2022	https://doi.org/10.1145/3488560.3498496
Qiaoben Bao, Jiangjie Chen, Linfang Liu, Jingping Liu, Jiaqing Liang, Yanghua Xiao	Harvesting More Answer Spans from Paragraph beyond Annotation.	2022	https://doi.org/10.1145/3488560.3498399
Omri Ben-Eliezer, Talya Eden, Joel Oren, Dimitris Fotakis	Sampling Multiple Nodes in Large Networks: Beyond Random Walks.	2022	https://doi.org/10.1145/3488560.3498383
Samarth Bhargav, Georgios Sidiropoulos, Evangelos Kanoulas	'It's on the tip of my tongue': A new Dataset for Known-Item Retrieval.	2022	https://doi.org/10.1145/3488560.3498421
Weijie Bian, Kailun Wu, Lejian Ren, Qi Pi, Yujing Zhang, Can Xiao, Xiang-Rong Sheng, Yong-Nan Zhu, Zhangming Chan, Na Mou, Xinchen Luo, Shiming Xiang, Guorui Zhou, Xiaoqiang Zhu, Hongbo Deng	CAN: Feature Co-Action Network for Click-Through Rate Prediction.	2022	https://doi.org/10.1145/3488560.3498435
Alexander Bondarenko, Yamen Ajjour, Valentin Dittmar, Niklas Homann, Pavel Braslavski, Matthias Hagen	Towards Understanding and Answering Comparative Questions.	2022	https://doi.org/10.1145/3488560.3498534
Hanxiong Chen, Yunqi Li, Shaoyun Shi, Shuchang Liu, He Zhu, Yongfeng Zhang	Graph Collaborative Reasoning.	2022	https://doi.org/10.1145/3488560.3498410
Zhuo Chen, Baoxi Liu, Peng Zhang, Tun Lu, Hansu Gu, Ning Gu	A Personalized Cross-Platform Post Style Transfer Method Based on Transformer and Bi-Attention Mechanism.	2022	https://doi.org/10.1145/3488560.3498528
Yankai Chen, Menglin Yang, Yingxue Zhang, Mengchen Zhao, Ziqiao Meng, Jianye Hao, Irwin King	Modeling Scale-free Graphs with Hyperbolic Geometry for Knowledge-aware Recommendation.	2022	https://doi.org/10.1145/3488560.3498419
Lu Cheng, Ruocheng Guo, Huan Liu	Estimating Causal Effects of Multi-Aspect Online Reviews with Multi-Modal Proxies.	2022	https://doi.org/10.1145/3488560.3498372
Lu Cheng, Ruocheng Guo, Huan Liu	Causal Mediation Analysis with Hidden Confounders.	2022	https://doi.org/10.1145/3488560.3498407
Song Cheng, Qi Liu, Enhong Chen, Kai Zhang, Zhenya Huang, Yu Yin, Xiaoqing Huang, Yu Su	AdaptKT: A Domain Adaptable Method for Knowledge Tracing.	2022	https://doi.org/10.1145/3488560.3498379
Xiao Cheng, Chuanren Liu, Liang Dai, Peng Zhang, Zhen Fang, Zhonglin Zu	An Adaptive Unified Allocation Framework for Guaranteed Display Advertising.	2022	https://doi.org/10.1145/3488560.3498500
Jin Yao Chin, Yile Chen, Gao Cong	The Datasets Dilemma: How Much Do We Really Know About Recommendation Datasets?	2022	https://doi.org/10.1145/3488560.3498519
Minjin Choi, Jinhong Kim, Joonseok Lee, Hyunjung Shim, Jongwuk Lee	S-Walk: Accurate and Scalable Session-based Recommendation with Random Walks.	2022	https://doi.org/10.1145/3488560.3498464
Nurendra Choudhary, Nikhil Rao, Sumeet Katariya, Karthik Subbian, Chandan K. Reddy	ANTHEM: Attentive Hyperbolic Entity Model for Product Search.	2022	https://doi.org/10.1145/3488560.3498456
Philipp Christmann, Rishiraj Saha Roy, Gerhard Weikum	Beyond NED: Fast and Effective Search Space Reduction for Complex Question Answering over Knowledge Bases.	2022	https://doi.org/10.1145/3488560.3498488
Enyan Dai, Wei Jin, Hui Liu, Suhang Wang	Towards Robust Graph Neural Networks for Noisy Graphs with Sparse Labels.	2022	https://doi.org/10.1145/3488560.3498408
Weizhen Dang, Haibo Wang, Shirui Pan, Pei Zhang, Chuan Zhou, Xin Chen, Jilong Wang	Predicting Human Mobility via Graph Convolutional Dual-attentive Networks.	2022	https://doi.org/10.1145/3488560.3498400
Suchana Datta, Debasis Ganguly, Derek Greene, Mandar Mitra	Deep-QPP: A Pairwise Interaction-based Deep Learning Model for Supervised Query Performance Prediction.	2022	https://doi.org/10.1145/3488560.3498491
Chenlong Deng, Yujia Zhou, Zhicheng Dou	Improving Personalized Search with Dual-Feedback Network.	2022	https://doi.org/10.1145/3488560.3498447
Jing Dong, Ke Li, Shuai Li, Baoxiang Wang	Combinatorial Bandits under Strategic Manipulations.	2022	https://doi.org/10.1145/3488560.3498413
Lun Du, Xu Chen, Fei Gao, Qiang Fu, Kunqing Xie, Shi Han, Dongmei Zhang	Understanding and Improvement of Adversarial Training for Network Embedding from an Optimization Perspective.	2022	https://doi.org/10.1145/3488560.3498474
Subhabrata Dutta, Samiya Caur, Soumen Chakrabarti, Tanmoy Chakraborty	Semi-supervised Stance Detection of Tweets Via Distant Network Supervision.	2022	https://doi.org/10.1145/3488560.3498511
Yaron Fairstein, Elad Haramaty, Arnon Lazerson, Liane Lewin-Eytan	External Evaluation of Ranking Models under Extreme Position-Bias.	2022	https://doi.org/10.1145/3488560.3498420
Zhifang Fan, Dan Ou, Yulong Gu, Bairan Fu, Xiang Li, Wentian Bao, Xin-Yu Dai, Xiaoyi Zeng, Tao Zhuang, Qingwen Liu	Modeling Users' Contextualized Page-wise Feedback for Click-Through Rate Prediction in E-commerce Search.	2022	https://doi.org/10.1145/3488560.3498478
Ghazal Fazelnia, Eric Simon, Ian Anderson, Benjamin A. Carterette, Mounia Lalmas	Variational User Modeling with Slow and Fast Features.	2022	https://doi.org/10.1145/3488560.3498477
Nicola Ferro, Mark Sanderson	How Do You Test a Test?: A Multifaceted Examination of Significance Tests.	2022	https://doi.org/10.1145/3488560.3498406
Chakib Fettal, Lazhar Labiod, Mohamed Nadif	Efficient Graph Convolution for Joint Node Representation Learning and Clustering.	2022	https://doi.org/10.1145/3488560.3498533
Chengzhen Fu, Enrui Hu, Letian Feng, Zhicheng Dou, Yantao Jia, Lei Chen, Fan Yu, Zhao Cao	Leveraging Multi-view Inter-passage Interactions for Neural Document Ranking.	2022	https://doi.org/10.1145/3488560.3498412
Shen Gao, Yuchi Zhang, Yongliang Wang, Yang Dong, Xiuying Chen, Dongyan Zhao, Rui Yan	HeteroQA: Learning towards Question-and-Answering through Multiple Information Sources via Heterogeneous Graph Modeling.	2022	https://doi.org/10.1145/3488560.3498378
Yingqiang Ge, Xiaoting Zhao, Lucia Yu, Saurabh Paul, Diane Hu, Chu-Cheng Hsieh, Yongfeng Zhang	Toward Pareto Efficient Fairness-Utility Trade-off in Recommendation through Reinforcement Learning.	2022	https://doi.org/10.1145/3488560.3498487
Lovedeep Gondara, Ke Wang, Ricardo Silva Carvalho	Differentially Private Ensemble Classifiers for Data Streams.	2022	https://doi.org/10.1145/3488560.3498498
Zhihao Guo, Feng Wang, Kaixuan Yao, Jiye Liang, Zhiqiang Wang	Multi-Scale Variational Graph AutoEncoder for Link Prediction.	2022	https://doi.org/10.1145/3488560.3498531
Jiayan Guo, Yaming Yang, Xiangchen Song, Yuan Zhang, Yujing Wang, Jing Bai, Yan Zhang	Learning Multi-granularity Consecutive User Intent Unit for Session-based Recommendation.	2022	https://doi.org/10.1145/3488560.3498524
